albatross,michigan,september 09
little grebe,maine,september 11
stork,kentucky,june 30
heron,kentucky,july 21
heron,michigan,september 05
bald eagle,kansas,september 08
shoebill,kentucky,july 11
flamingo,new york,september 21
shoebill,missouri,september 08
long-tailed duck,maine,may 14
albatross,michigan,may 23
flamingo,missouri,july 26
little grebe,new york,may 21
shoebill,kentucky,august 07
little grebe,kentucky,june 26
bald eagle,kentucky,may 31
bald eagle,kansas,august 03
shoebill,michigan,july 28
bald eagle,maine,september 17
shoebill,maine,august 30
flamingo,maine,july 07
heron,missouri,june 06
long-tailed duck,maine,july 13
common teal,michigan,august 18
vulture,michigan,september 02
common teal,missouri,july 05
bald eagle,michigan,september 06
bald eagle,new york,november 21
vulture,michigan,june 19
shoebill,kentucky,july 24
flamingo,kentucky,october 12
shoebill,kentucky,october 04
flamingo,kansas,june 17
little grebe,michigan,april 15
albatross,kentucky,may 26
long-tailed duck,kentucky,may 09
flamingo,michigan,july 27
bald eagle,kentucky,march 13
little grebe,new york,september 04
albatross,michigan,july 16
little grebe,missouri,october 07
bald eagle,kentucky,june 14
stork,kentucky,august 02
stork,michigan,july 22
vulture,kentucky,june 25
common teal,kansas,may 18
albatross,kansas,september 30
vulture,kentucky,august 23
flamingo,kansas,august 19
bald eagle,michigan,august 01
little grebe,new york,september 09
vulture,new york,july 29
flamingo,kansas,july 16
common teal,kansas,august 24
bald eagle,kentucky,june 19
shoebill,maine,june 24
albatross,new york,may 27
little grebe,missouri,october 06
bald eagle,new york,may 28
stork,missouri,august 25
bald eagle,michigan,june 30
shoebill,maine,august 01
flamingo,kansas,july 24
bald eagle,michigan,february 06
vulture,missouri,june 21
shoebill,missouri,august 07
long-tailed duck,missouri,july 14
common teal,new york,october 22
albatross,kansas,august 06
albatross,maine,may 08
long-tailed duck,missouri,july 13
long-tailed duck,missouri,september 18
flamingo,michigan,june 09
little grebe,missouri,july 29
flamingo,kansas,june 13
long-tailed duck,kansas,september 05
bald eagle,michigan,july 22
flamingo,kansas,october 05
stork,kentucky,august 18
vulture,kentucky,june 28
little grebe,kentucky,april 04
stork,missouri,may 03
stork,michigan,july 08
heron,michigan,august 24
albatross,missouri,august 28
stork,kansas,may 18
stork,new york,august 28
heron,kentucky,august 15
little grebe,missouri,september 18
albatross,new york,july 14
albatross,kansas,october 24
heron,kentucky,june 15
vulture,missouri,september 20
little grebe,new york,october 16
stork,kansas,august 03
shoebill,maine,july 06
vulture,michigan,february 17
flamingo,missouri,august 29
bald eagle,new york,august 28
heron,kentucky,may 06
long-tailed duck,kentucky,august 05
bald eagle,kansas,may 08
stork,kansas,july 23
stork,kansas,october 06
albatross,new york,october 07
flamingo,new york,june 13
vulture,michigan,july 17
stork,new york,july 22
heron,kansas,june 25
stork,missouri,september 30
flamingo,kentucky,april 29
bald eagle,new york,june 24
stork,new york,june 07
stork,missouri,august 05
flamingo,missouri,june 22
heron,missouri,august 11
vulture,kansas,june 18
stork,kansas,july 06
heron,maine,june 14
long-tailed duck,michigan,october 03
flamingo,michigan,august 15
long-tailed duck,new york,august 02
albatross,kansas,july 19
albatross,kansas,july 28
heron,kentucky,september 03
long-tailed duck,kansas,october 01
long-tailed duck,maine,august 26
vulture,missouri,may 15
bald eagle,michigan,july 03
heron,maine,august 09
long-tailed duck,missouri,july 10
shoebill,missouri,may 11
little grebe,new york,july 12
heron,michigan,august 04
little grebe,new york,july 24
vulture,michigan,may 14
bald eagle,michigan,september 28
flamingo,kentucky,june 20
flamingo,missouri,september 30
shoebill,kentucky,may 26
albatross,missouri,april 29
vulture,kentucky,september 28
long-tailed duck,new york,august 10
little grebe,maine,april 04
vulture,missouri,july 19
stork,new york,june 29
common teal,maine,september 12
common teal,michigan,june 22
stork,kentucky,may 23
bald eagle,kansas,july 12
common teal,kansas,june 01
stork,kentucky,september 21
long-tailed duck,new york,may 30
shoebill,new york,june 25
flamingo,michigan,july 29
little grebe,michigan,june 06
heron,kansas,october 17
flamingo,missouri,august 01
heron,missouri,july 22
shoebill,missouri,july 06
long-tailed duck,missouri,august 15
bald eagle,kansas,june 29
shoebill,maine,april 17
common teal,michigan,august 27
little grebe,missouri,september 04
long-tailed duck,maine,june 28
heron,kentucky,september 02
long-tailed duck,kentucky,august 14
albatross,maine,may 31
vulture,kentucky,july 29
common teal,kansas,august 26
long-tailed duck,missouri,september 27
long-tailed duck,missouri,may 13
little grebe,kentucky,june 27
albatross,missouri,april 14
long-tailed duck,new york,july 03
long-tailed duck,michigan,july 08
vulture,kentucky,april 17
flamingo,new york,september 12
shoebill,maine,august 04
little grebe,maine,june 24
albatross,missouri,may 22
long-tailed duck,michigan,july 29
little grebe,maine,june 11
common teal,new york,august 01
flamingo,michigan,june 19
shoebill,new york,october 16
shoebill,new york,june 30
vulture,new york,august 20
albatross,michigan,november 20
little grebe,new york,august 15
flamingo,michigan,july 15
flamingo,missouri,august 02
long-tailed duck,new york,september 25
common teal,new york,october 21
heron,kansas,august 03
vulture,michigan,april 19
shoebill,missouri,august 19
vulture,new york,august 28
stork,new york,july 29
heron,kentucky,august 21
vulture,kentucky,june 20
common teal,missouri,august 08
bald eagle,michigan,june 25
vulture,maine,july 25
flamingo,kentucky,july 05
stork,kansas,july 13
stork,kentucky,july 23
albatross,kansas,september 27
heron,michigan,july 13
heron,maine,july 19
flamingo,new york,june 23
long-tailed duck,kansas,september 30
little grebe,kentucky,june 13
heron,missouri,march 19
stork,maine,may 21
little grebe,maine,may 19
shoebill,michigan,june 14
bald eagle,new york,september 07
stork,michigan,september 05
bald eagle,new york,april 09
little grebe,missouri,may 29
shoebill,new york,august 20
common teal,kentucky,august 27
shoebill,missouri,june 11
flamingo,new york,august 10
shoebill,missouri,january 08
long-tailed duck,new york,may 23
common teal,missouri,october 15
shoebill,missouri,july 18
albatross,michigan,september 26
shoebill,new york,july 14
common teal,kansas,august 17
flamingo,missouri,october 05
heron,maine,may 10
vulture,kentucky,july 20
common teal,missouri,june 12
heron,missouri,june 10
vulture,missouri,july 16
long-tailed duck,michigan,june 30
vulture,new york,july 21
albatross,missouri,july 22
long-tailed duck,new york,august 20
long-tailed duck,kentucky,october 14
shoebill,missouri,may 09
albatross,michigan,may 16
albatross,kentucky,may 20
long-tailed duck,kansas,august 09
flamingo,maine,july 01
bald eagle,kansas,august 02
shoebill,michigan,september 10
long-tailed duck,new york,august 05
bald eagle,missouri,august 27
little grebe,maine,march 23
common teal,kansas,july 30
stork,new york,june 03
long-tailed duck,kansas,july 23
bald eagle,maine,september 14
albatross,michigan,august 11
shoebill,missouri,july 11
little grebe,kansas,october 25
albatross,kansas,june 16
stork,missouri,september 20
common teal,maine,august 03
flamingo,michigan,june 01
common teal,new york,july 29
vulture,missouri,july 07
shoebill,new york,august 11
heron,new york,september 18
bald eagle,missouri,august 05
bald eagle,maine,october 16
heron,maine,september 22
bald eagle,missouri,june 30
shoebill,maine,july 19
little grebe,missouri,july 25
bald eagle,missouri,june 26
long-tailed duck,maine,august 12
shoebill,missouri,march 03
albatross,maine,june 16
vulture,kansas,july 17
albatross,new york,august 02
common teal,new york,june 13
flamingo,kansas,november 07
flamingo,missouri,september 26
bald eagle,missouri,july 09
flamingo,missouri,june 18
albatross,missouri,june 16
albatross,michigan,august 12
little grebe,michigan,august 14
albatross,missouri,july 08
stork,maine,october 13
heron,michigan,august 27
common teal,kentucky,may 27
albatross,kansas,august 29
common teal,kansas,august 16
heron,michigan,june 23
albatross,missouri,july 27
long-tailed duck,michigan,june 25
little grebe,missouri,july 13
vulture,michigan,july 25
common teal,maine,september 28
vulture,missouri,august 02
vulture,kentucky,september 13
common teal,maine,july 18
long-tailed duck,missouri,july 04
little grebe,missouri,august 14
shoebill,kansas,august 15
vulture,new york,august 09
albatross,maine,june 18
bald eagle,missouri,november 10
flamingo,michigan,june 11
flamingo,kentucky,july 06
long-tailed duck,maine,december 31
shoebill,kansas,july 02
flamingo,michigan,october 25
shoebill,kansas,september 26
shoebill,missouri,june 19
shoebill,new york,august 13
long-tailed duck,michigan,may 13
bald eagle,maine,august 14
little grebe,kentucky,july 31
little grebe,kansas,august 10
vulture,kentucky,august 11
little grebe,kansas,may 25
little grebe,michigan,august 12
albatross,kansas,may 25
common teal,michigan,august 02
heron,michigan,may 23
common teal,missouri,october 04
flamingo,michigan,november 12
long-tailed duck,michigan,june 05
little grebe,kansas,june 11
little grebe,michigan,september 22
shoebill,maine,may 27
flamingo,michigan,september 26
common teal,missouri,june 12
albatross,missouri,july 12
flamingo,kansas,july 12
long-tailed duck,kansas,july 05
vulture,kentucky,august 28
shoebill,kansas,august 01
stork,kentucky,august 14
bald eagle,kentucky,may 19
bald eagle,new york,july 14
long-tailed duck,missouri,may 22
vulture,maine,july 08
shoebill,kansas,september 26
flamingo,kansas,august 06
flamingo,maine,august 13
long-tailed duck,new york,june 18
little grebe,missouri,may 09
shoebill,kansas,july 22
long-tailed duck,kentucky,september 09
albatross,michigan,july 06
shoebill,kentucky,september 03
shoebill,maine,august 15
long-tailed duck,kansas,august 20
heron,new york,june 01
common teal,new york,august 15
albatross,kansas,july 15
bald eagle,maine,july 26
albatross,michigan,august 21
heron,kansas,august 15
little grebe,missouri,august 11
long-tailed duck,maine,july 30
albatross,michigan,september 23
stork,new york,june 27
albatross,kansas,june 08
bald eagle,kansas,july 23
stork,maine,august 14
stork,maine,june 01
flamingo,new york,october 01
shoebill,maine,may 05
flamingo,missouri,july 13
albatross,maine,august 25
heron,missouri,june 13
albatross,michigan,august 03
stork,michigan,june 22
flamingo,kansas,july 22
flamingo,missouri,august 31
heron,michigan,april 30
little grebe,michigan,july 18
vulture,new york,october 12
bald eagle,new york,august 10
common teal,kentucky,may 07
flamingo,kansas,september 14
long-tailed duck,kansas,february 14
flamingo,new york,july 20
common teal,michigan,july 15
little grebe,new york,july 15
vulture,missouri,april 08
bald eagle,michigan,august 03
vulture,maine,june 26
stork,kansas,july 19
albatross,kansas,august 09
flamingo,michigan,july 06
flamingo,michigan,june 25
albatross,missouri,may 15
little grebe,maine,august 10
long-tailed duck,missouri,november 06
stork,maine,july 04
common teal,michigan,july 27
bald eagle,missouri,july 20
vulture,maine,september 16
common teal,michigan,june 14
vulture,new york,july 24
albatross,new york,july 25
albatross,maine,june 23
vulture,michigan,september 03
shoebill,missouri,june 04
vulture,maine,may 30
long-tailed duck,missouri,june 21
heron,new york,july 31
vulture,kentucky,august 09
long-tailed duck,kansas,september 22
common teal,kansas,april 16
long-tailed duck,michigan,july 08
albatross,kentucky,july 18
flamingo,new york,july 24
bald eagle,michigan,august 25
long-tailed duck,missouri,may 22
little grebe,new york,july 21
heron,kansas,june 21
bald eagle,michigan,july 07
vulture,missouri,october 07
bald eagle,michigan,september 19
bald eagle,maine,september 09
shoebill,new york,may 30
heron,new york,september 09
common teal,maine,august 03
common teal,maine,october 28
bald eagle,missouri,june 07
stork,new york,june 29
shoebill,kentucky,march 28
vulture,michigan,july 06
flamingo,new york,june 06
albatross,kentucky,august 22
long-tailed duck,maine,november 30
shoebill,kansas,july 26
common teal,michigan,april 04
common teal,new york,june 25
little grebe,michigan,june 12
long-tailed duck,michigan,july 04
little grebe,maine,june 25
shoebill,missouri,july 26
long-tailed duck,new york,april 02
shoebill,michigan,july 16
vulture,kansas,june 18
flamingo,kansas,september 01
long-tailed duck,maine,july 19
little grebe,michigan,june 12
heron,kentucky,august 18
bald eagle,kansas,august 27
shoebill,new york,august 26
albatross,new york,july 21
flamingo,new york,august 20
vulture,kansas,september 05
little grebe,kansas,may 03
vulture,michigan,august 21
